reg.nr,Dynasti,Myntort och årtal,AD,gram,kondition,"""fynd""","""fynd""",Hegria Date,Date Range 1,Date Range 2,Hegria Date 2,Date range 1,Date Range 2,Hegria Date 3,Date Range 1,Date Range 2,Hegria Date 4,Date Range 1,Date Range 2
545,Ab1,,0,1.23,f,,304,0,,,0,,,0,,,0,,
722,Ab1,,0,1.23,f .,,92,0,,,0,,,0,,,0,,
1066,Ab1,,0,1.23,f 3n,,133,0,,,0,,,0,,,0,,
988,Ab1,,0,1.23,f,,392,0,,,0,,,0,,,0,,
174,Ab1,,0,1.22,f,,330,0,,,0,,,0,,,0,,
171,Ab1,,0,1.22,f,,330,0,,,0,,,0,,,0,,
693,Ab1,,0,1.22,f 10n,,314,0,,,0,,,0,,,0,,
826,Ab1,,0,1.22,f 4n,,170,0,,,0,,,0,,,0,,
869,Ab1,,0,1.22,f 5n.,,222,0,,,0,,,0,,,0,,
1091,Ab1,,0,1.22,f,,148,0,,,0,,,0,,,0,,
931,Ab1,,0,1.22,f .,,265,0,,,0,,,0,,,0,,
1188,Ab1,,0,1.22,f,,258,0,,,0,,,0,,,0,,
1320,Ab1,,0,1.22,f,,312,0,,,0,,,0,,,0,,
1328,Ab1,,0,1.22,f,,312,0,,,0,,,0,,,0,,
62,Ab1,,0,1.21,f,,193,0,,,0,,,0,,,0,,
26,Ab1,,0,1.21,f 1n,,317,0,,,0,,,0,,,0,,
52,Ab1,,0,1.21,f,,193,0,,,0,,,0,,,0,,
479,Ab1,,0,1.21,f,,151,0,,,0,,,0,,,0,,
713,Ab1,,0,1.21,f,,385,0,,,0,,,0,,,0,,
882,Ab1,,0,1.21,f .,,378,0,,,0,,,0,,,0,,
983,Ab1,,0,1.21,f 2n,,392,0,,,0,,,0,,,0,,
1243,Ab1,,0,1.21,f 6n,,255,0,,,0,,,0,,,0,,
1158,Ab1,,0,1.21,f 9n,,252,0,,,0,,,0,,,0,,
1378,Ab1,,0,1.21,f,,378,0,,,0,,,0,,,0,,
31,Ab1,,0,1.2,f 10n,,317,0,,,0,,,0,,,0,,
128,Ab1,,0,1.2,f,,330,0,,,0,,,0,,,0,,
256,Ab1,,0,1.2,f,,131,0,,,0,,,0,,,0,,
286,Ab1,,0,1.2,f 13n,,131,0,,,0,,,0,,,0,,
1252,Ab1,,0,1.2,f 2n,,255,0,,,0,,,0,,,0,,
1292,Ab1,,0,1.2,f,,296,0,,,0,,,0,,,0,,
14,Ab1,,0,1.19,f,,317,0,,,0,,,0,,,0,,
64,Ab1,,0,1.19,f,,193,0,,,0,,,0,,,0,,
142,Ab1,,0,1.19,f,,330,0,,,0,,,0,,,0,,
884,Ab1,,0,1.19,f 1n,,378,0,,,0,,,0,,,0,,
745,Ab1,,0,1.19,f,,300,0,,,0,,,0,,,0,,
727,Ab1,,0,1.19,f,,119,0,,,0,,,0,,,0,,
1195,Ab1,,0,1.19,f 1n,,93,0,,,0,,,0,,,0,,
12,Ab1,,0,1.18,f 1n,,317,0,,,0,,,0,,,0,,
759,Ab1,,0,1.18,f 1n,,311,0,,,0,,,0,,,0,,
104,Ab1,,0,1.18,f,,223,0,,,0,,,0,,,0,,
426,Ab1,,0,1.18,f 4n,,66,0,,,0,,,0,,,0,,
721,Ab1,,0,1.18,f .,,92,0,,,0,,,0,,,0,,
695,Ab1,,0,1.18,f,,317,0,,,0,,,0,,,0,,
267,Ab1,,0,1.18,f,,131,0,,,0,,,0,,,0,,
960,Ab1,,0,1.18,f,,265,0,,,0,,,0,,,0,,
939,Ab1,,0,1.18,f,,265,0,,,0,,,0,,,0,,
24,Ab1,,0,1.17,f,,317,0,,,0,,,0,,,0,,
526,Ab1,,0,1.17,f,,304,0,,,0,,,0,,,0,,
936,Ab1,,0,1.17,f 1n,,265,0,,,0,,,0,,,0,,
1377,Ab1,,0,1.17,f,,330,0,,,0,,,0,,,0,,
1159,Ab1,,0,1.16,f 1n,,252,0,,,0,,,0,,,0,,
15,Ab1,,0,1.16,f 5n,,317,0,,,0,,,0,,,0,,
162,Ab1,,0,1.16,f 2n,,330,0,,,0,,,0,,,0,,
862,Ab1,,0,1.16,f,,222,0,,,0,,,0,,,0,,
1022,Ab1,,0,1.16,f 4n,,225,0,,,0,,,0,,,0,,
158,Ab1,,0,1.16,f,,330,0,,,0,,,0,,,0,,
1202,Ab1,,0,1.16,f,,129,0,,,0,,,0,,,0,,
1242,Ab1,,0,1.16,f 1n,,255,0,,,0,,,0,,,0,,
74,Ab1,,0,1.15,f 2n,,193,0,,,0,,,0,,,0,,
96,Ab1,,0,1.15,f 1n,,223,0,,,0,,,0,,,0,,
248,Ab1,,0,1.15,f,,131,0,,,0,,,0,,,0,,
358,Ab1,,0,1.15,f 7n,,130,0,,,0,,,0,,,0,,
873,Ab1,,0,1.15,f 1n,,222,0,,,0,,,0,,,0,,
